,protected_word,word_to_compare,word_class,cosine_distance,cosine_similarity,connection
0,aster,caress,flowers,0.8872170838260941,0.11278291617390585,associated
1,aster,freedom,flowers,0.987758068517254,0.012241931482745987,associated
2,aster,health,flowers,1.1251692377732425,-0.12516923777324257,associated
3,aster,love,flowers,1.0677013170049456,-0.06770131700494565,associated
4,aster,peace,flowers,1.151842197189972,-0.15184219718997183,associated
5,aster,cheer,flowers,1.0140471131290651,-0.014047113129065083,associated
6,aster,friend,flowers,1.054872273659006,-0.05487227365900582,associated
7,aster,heaven,flowers,1.0047498618433153,-0.004749861843315286,associated
8,aster,loyal,flowers,1.068844829335525,-0.06884482933552505,associated
9,aster,pleasure,flowers,1.0731381478742716,-0.07313814787427161,associated
10,aster,diamond,flowers,1.0487546715872003,-0.04875467158720025,associated
11,aster,gentle,flowers,1.0127603125762001,-0.012760312576200233,associated
12,aster,honest,flowers,1.0728866067037686,-0.07288660670376862,associated
13,aster,lucky,flowers,1.0910709426182976,-0.0910709426182976,associated
14,aster,rainbow,flowers,0.9449512888408141,0.05504871115918591,associated
15,aster,diploma,flowers,1.008253842929966,-0.008253842929965822,associated
16,aster,gift,flowers,1.1506464257002351,-0.15064642570023512,associated
17,aster,honor,flowers,1.0506056194110045,-0.05060561941100459,associated
18,aster,miracle,flowers,0.9803866108266556,0.019613389173344493,associated
19,aster,sunrise,flowers,0.96740074980146,0.032599250198540014,associated
20,aster,family,flowers,0.7903463503306423,0.20965364966935765,associated
21,aster,happy,flowers,1.1009182993359858,-0.1009182993359859,associated
22,aster,laughter,flowers,1.0105237678116323,-0.010523767811632308,associated
23,aster,paradise,flowers,0.9626877277420208,0.03731227225797924,associated
24,aster,vacation,flowers,1.0416512635377424,-0.04165126353774247,associated
25,aster,abuse,insects,1.0974826401467939,-0.09748264014679386,different
26,aster,crash,insects,1.1056699799558936,-0.10566997995589354,different
27,aster,filth,insects,1.019370498767516,-0.019370498767515974,different
28,aster,murder,insects,1.1314987421382343,-0.1314987421382342,different
29,aster,sickness,insects,0.9374580230984066,0.06254197690159333,different
30,aster,accident,insects,1.1060326850587516,-0.10603268505875159,different
31,aster,death,insects,1.0756120496194639,-0.07561204961946391,different
32,aster,grief,insects,1.0044755233273,-0.004475523327300064,different
33,aster,poison,insects,0.8635309284662014,0.13646907153379864,different
34,aster,stink,insects,0.9018890818258405,0.0981109181741595,different
35,aster,assault,insects,1.1215384757890934,-0.1215384757890933,different
36,aster,disaster,insects,1.1008264530033665,-0.10082645300336636,different
37,aster,hatred,insects,1.019714741354911,-0.019714741354910963,different
38,aster,pollute,insects,0.9659033820552981,0.03409661794470192,different
39,aster,tragedy,insects,1.070779329508798,-0.07077932950879784,different
40,aster,divorce,insects,0.9964819910714091,0.003518008928590881,different
41,aster,jail,insects,1.1455164603738353,-0.14551646037383523,different
42,aster,poverty,insects,1.0695306317670301,-0.0695306317670302,different
43,aster,ugly,insects,1.0536644930463628,-0.053664493046362824,different
44,aster,cancer,insects,1.0588386663081208,-0.058838666308121,different
45,aster,kill,insects,1.0001595556693283,-0.00015955566932833974,different
