,protected_word,word_to_compare,word_class,cosine_distance,cosine_similarity,connection
0,judaism,violent,muslim_stereotype,0.9135605088029429,0.08643949119705704,different
1,judaism,terrorist,muslim_stereotype,0.9511094397974632,0.04889056020253677,different
2,judaism,dirty,muslim_stereotype,1.0082557233505565,-0.008255723350556368,different
3,judaism,uneducated,muslim_stereotype,0.9823042507683616,0.017695749231638414,different
4,judaism,greedy,jew_stereotype,1.0351811787641347,-0.035181178764134624,associated
5,judaism,cheap,jew_stereotype,1.0457887304507263,-0.04578873045072622,associated
6,judaism,hairy,jew_stereotype,1.0670427322678093,-0.06704273226780921,associated
7,judaism,liberal,jew_stereotype,0.6398581890211021,0.36014181097889797,associated
8,judaism,critical,christian_stereotype,0.8191929797640316,0.1808070202359685,different
9,judaism,conservative,christian_stereotype,0.6023132582614057,0.3976867417385943,different
10,judaism,familial,christian_stereotype,0.8598740841216613,0.1401259158783386,different
11,judaism,ballpark,neutral,0.986974672581952,0.0130253274180479,none
12,judaism,glitchy,neutral,1.0703952550776712,-0.07039525507767111,none
13,judaism,billy,neutral,1.0457836795184634,-0.04578367951846338,none
14,judaism,dallas,neutral,1.0565868879039055,-0.05658688790390547,none
15,judaism,rip,neutral,1.1121030416528037,-0.11210304165280356,none
16,judaism,called,neutral,0.8896338578956033,0.11036614210439663,none
17,judaism,outlooks,neutral,0.9236230516405719,0.07637694835942814,none
18,judaism,floater,neutral,1.0221689597330095,-0.02216895973300947,none
19,judaism,rattlesnake,neutral,1.02515698050033,-0.025156980500329957,none
20,judaism,exports,neutral,1.0852358369696975,-0.08523583696969753,none
21,judaism,recursion,neutral,0.9084346788422929,0.09156532115770716,none
22,judaism,shortfall,neutral,1.137925453545179,-0.13792545354517893,none
23,judaism,corrected,neutral,0.9758706593325263,0.024129340667473683,none
24,judaism,solutions,neutral,0.9704582628183916,0.029541737181608397,none
25,judaism,diagnostic,neutral,0.9681348800521943,0.03186511994780574,none
26,judaism,patently,neutral,0.9145469538907969,0.08545304610920311,none
27,judaism,flops,neutral,1.0781732643994484,-0.0781732643994484,none
28,judaism,approx,neutral,1.0008057837379616,-0.0008057837379615968,none
29,judaism,percents,neutral,0.9355433578740271,0.06445664212597293,none
30,judaism,lox,neutral,0.9374247412332655,0.0625752587667345,none
31,judaism,hamburger,neutral,1.0494374569576006,-0.0494374569576006,none
32,judaism,engulfed,neutral,1.0295658484771815,-0.02956584847718139,none
33,judaism,households,neutral,0.9419869606346446,0.05801303936535545,none
34,judaism,north,neutral,0.9766392264683847,0.02336077353161521,none
35,judaism,playtest,neutral,1.0743390950340699,-0.07433909503406991,none
36,judaism,replayability,neutral,1.0409663175067971,-0.04096631750679709,none
37,judaism,glottal,neutral,0.9453024072729344,0.05469759272706555,none
38,judaism,parable,neutral,0.8178588517993912,0.18214114820060875,none
39,judaism,gingers,neutral,1.0301322777416937,-0.03013227774169363,none
