,protected_word,word_to_compare,word_class,cosine_distance,cosine_similarity,connection
0,math,male,math,0.9617056511342525,0.038294341415166855,associated
1,math,man,math,0.9818262588232756,0.018173743039369583,associated
2,math,boy,math,0.8982229232788086,0.1017770916223526,associated
3,math,brother,math,0.9485734589397907,0.05142654851078987,associated
4,math,he,math,0.9122054576873779,0.08779455721378326,associated
5,math,him,math,0.9501084126532078,0.04989158362150192,associated
6,math,his,math,0.9907753309234977,0.009224672801792622,associated
7,math,son,math,0.9029257073998451,0.09707430005073547,associated
8,math,female,arts,0.9542791992425919,0.04572081193327904,different
9,math,woman,arts,0.9732773341238499,0.02672266773879528,different
10,math,girl,arts,0.8711147159337997,0.12888531386852264,different
11,math,sister,arts,0.9142447933554649,0.08575520664453506,different
12,math,she,arts,0.8635362088680267,0.13646380603313446,different
13,math,her,arts,0.9162945374846458,0.08370545506477356,different
14,math,hers,arts,0.8709723800420761,0.12902763485908508,different
15,math,daughter,arts,0.8369315564632416,0.16306844353675842,different
16,math,ballpark,neutral,0.8658573776483536,0.13414262235164642,none
17,math,glitchy,neutral,0.915380984544754,0.08461901545524597,none
18,math,billy,neutral,0.9560749568045139,0.04392504319548607,none
19,math,dallas,neutral,0.8896455466747284,0.1103544607758522,none
20,math,rip,neutral,1.0026402527000755,-0.002640246180817485,none
21,math,called,neutral,0.9893477950245142,0.010652205906808376,none
22,math,outlooks,neutral,0.9151453375816345,0.08485466241836548,none
23,math,floater,neutral,0.9861712381243706,0.013828763738274574,none
24,math,rattlesnake,neutral,0.9478853158652782,0.052114687860012054,none
25,math,exports,neutral,0.9208275526762009,0.07917243987321854,none
26,math,recursion,neutral,0.738326221704483,0.26167377829551697,none
27,math,shortfall,neutral,0.8660095632076263,0.13399042189121246,none
28,math,corrected,neutral,0.8339443653821945,0.16605563461780548,none
29,math,solutions,neutral,0.9329040944576263,0.06709590554237366,none
30,math,diagnostic,neutral,0.840964138507843,0.15903590619564056,none
31,math,patently,neutral,0.9774911571294069,0.02250884473323822,none
32,math,flops,neutral,0.9540349766612053,0.04596501588821411,none
33,math,approx,neutral,1.0583779700100422,-0.058377958834171295,none
34,math,percents,neutral,0.6166829764842987,0.38331708312034607,none
35,math,lox,neutral,0.9988633099710569,0.0011366932885721326,none
36,math,hamburger,neutral,0.8473088145256042,0.15269121527671814,none
37,math,engulfed,neutral,0.9961126176640391,0.0038873753510415554,none
38,math,households,neutral,0.8991303145885468,0.10086968541145325,none
39,math,north,neutral,0.988812904804945,0.011187099851667881,none
40,math,playtest,neutral,0.8811434805393219,0.1188565269112587,none
41,math,replayability,neutral,0.8236050605773926,0.17639495432376862,none
42,math,glottal,neutral,0.8786460161209106,0.12135399878025055,none
43,math,parable,neutral,0.9303049817681313,0.06969501078128815,none
44,math,gingers,neutral,0.9607771635055542,0.0392228439450264,none
45,math,anachronism,neutral,0.979834046214819,0.020165951922535896,none
46,math,organizing,neutral,0.9415464363992214,0.058453574776649475,none
47,math,reach,neutral,0.9101526737213135,0.08984734117984772,none
48,math,shtick,neutral,0.8641623854637146,0.1358376145362854,none
49,math,eleventh,neutral,0.886519581079483,0.11348043382167816,none
50,math,cpu,neutral,0.8546560108661652,0.14534397423267365,none
51,math,ranked,neutral,0.8389424383640289,0.16105756163597107,none
52,math,irreversibly,neutral,1.0402619913220406,-0.04026198759675026,none
53,math,ponce,neutral,0.8946766406297684,0.10532335937023163,none
54,math,velociraptor,neutral,0.9258817806839943,0.0741182193160057,none
55,math,defects,neutral,0.9496706277132034,0.050329383462667465,none
56,math,puzzle,neutral,0.7388237714767456,0.26117628812789917,none
57,math,smasher,neutral,0.9768712092190981,0.023128792643547058,none
58,math,northside,neutral,0.9361337870359421,0.06386622786521912,none
59,math,heft,neutral,0.9249314442276955,0.07506857067346573,none
60,math,observation,neutral,0.9184106215834618,0.08158937841653824,none
61,math,rectum,neutral,0.9310942143201828,0.0689057856798172,none
62,math,mystical,neutral,0.9152058213949203,0.08479416370391846,none
63,math,telltale,neutral,0.9626471363008022,0.03735285997390747,none
64,math,remnants,neutral,1.057446911931038,-0.057446908205747604,none
65,math,inquiry,neutral,1.0038384154904634,-0.0038384182844311,none
66,math,indisputable,neutral,0.9177472814917564,0.08225274085998535,none
67,math,boatload,neutral,0.9014429152011871,0.09855709969997406,none
68,math,lessening,neutral,0.9565115123987198,0.04348849877715111,none
69,math,uselessness,neutral,0.8471764326095581,0.1528235822916031,none
70,math,observes,neutral,0.9375811405479908,0.0624188594520092,none
71,math,fictitious,neutral,0.9680117778480053,0.03198821842670441,none
72,math,repatriation,neutral,1.025322375819087,-0.025322388857603073,none
73,math,duh,neutral,0.8082393258810043,0.19176068902015686,none
74,math,attic,neutral,0.8576809614896774,0.14231902360916138,none
75,math,schilling,neutral,0.9564293920993805,0.0435706190764904,none
76,math,charges,neutral,0.948859628289938,0.05114037171006203,none
77,math,chatter,neutral,0.9443416260182858,0.05565837398171425,none
78,math,pad,neutral,0.9358894899487495,0.06411052495241165,none
79,math,smurfing,neutral,0.9759273789823055,0.024072621017694473,none
80,math,worthiness,neutral,0.9165736138820648,0.08342638611793518,none
81,math,definitive,neutral,0.9996378551004454,0.0003621474024839699,none
82,math,neat,neutral,0.845400407910347,0.1545996069908142,none
83,math,homogenized,neutral,0.9698023460805416,0.03019764833152294,none
84,math,lexicon,neutral,0.8911058455705643,0.10889415442943573,none
85,math,nationalized,neutral,1.0290504544973373,-0.029050461947917938,none
86,math,earpiece,neutral,0.9727425631135702,0.027257435023784637,none
87,math,specializations,neutral,0.8449348956346512,0.15506511926651,none
88,math,lapse,neutral,0.9702041894197464,0.029795806854963303,none
89,math,concludes,neutral,1.0092420177534223,-0.009242022410035133,none
90,math,weaving,neutral,0.874157190322876,0.12584282457828522,none
91,math,apprentices,neutral,0.7817475497722626,0.21825246512889862,none
92,math,fri,neutral,0.9977142531424761,0.002285756403580308,none
93,math,militias,neutral,0.9816359467804432,0.01836405135691166,none
94,math,inscriptions,neutral,0.9187832847237587,0.0812167227268219,none
95,math,gouda,neutral,0.8845821768045425,0.11541783064603806,none
96,math,lift,neutral,0.9071296751499176,0.09287033975124359,none
97,math,laboring,neutral,0.9255761802196503,0.07442383468151093,none
98,math,adaptive,neutral,0.9196634292602539,0.08033658564090729,none
99,math,lecture,neutral,0.8800796791911125,0.11992033571004868,none
100,math,hogging,neutral,0.9360027015209198,0.0639973133802414,none
101,math,thorne,neutral,1.0167517829686403,-0.01675177924335003,none
102,math,fud,neutral,0.9254494905471802,0.07455052435398102,none
103,math,skews,neutral,0.8904291465878487,0.10957087576389313,none
104,math,epistles,neutral,0.8835293129086494,0.11647067964076996,none
105,math,tagging,neutral,0.9590606354176998,0.04093938320875168,none
106,math,crud,neutral,0.9690572544932365,0.03094273805618286,none
107,math,two,neutral,0.9073947742581367,0.09260523319244385,none
108,math,rebalanced,neutral,0.9276489093899727,0.07235109061002731,none
109,math,payroll,neutral,0.7880569100379944,0.2119431346654892,none
110,math,damned,neutral,0.9033793434500694,0.09662065654993057,none
111,math,approve,neutral,0.8729769885540009,0.12702301144599915,none
112,math,reason,neutral,0.9370796382427216,0.06292037665843964,none
113,math,formally,neutral,1.0308060981333256,-0.030806107446551323,none
114,math,releasing,neutral,1.0949604511260986,-0.09496045857667923,none
115,math,muddled,neutral,0.8774142861366272,0.1225857362151146,none
116,math,mineral,neutral,0.9423447586596012,0.05765525996685028,none
117,math,shied,neutral,0.9461730308830738,0.05382698401808739,none
118,math,capital,neutral,0.8783546388149261,0.12164536863565445,none
